customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6677-5359,Male,0,No,No,8,Yes,No,One year,Yes,Mailed check,95.87,766.96,No
1418-6669,Female,0,No,Yes,9,Yes,No,One year,Yes,Bank transfer,22.35,201.15,Yes
9185-2320,Male,1,No,No,13,No,No,One year,Yes,Mailed check,84.39,1097.07,No
3565-1094,Female,1,No,No,33,Yes,DSL,Two year,Yes,Bank transfer,93.87,3097.71,No
3587-7833,Male,0,No,Yes,7,No,DSL,Month-to-month,No,Credit card,73.66,515.62,Yes
2038-4795,Female,0,No,Yes,42,Yes,Fiber optic,Two year,Yes,Mailed check,47.3,1986.6,No
3489-4927,Female,0,Yes,Yes,22,No,DSL,Two year,Yes,Credit card,44.56,980.32,No
5358-3529,Male,0,No,Yes,30,No,No,One year,No,Bank transfer,40.63,1218.9,No
3097-1766,Female,0,Yes,Yes,4,No,No,One year,Yes,Bank transfer,74.55,298.2,No
3052-4463,Female,0,No,Yes,35,No,No,Month-to-month,No,Electronic check,101.95,3568.25,Yes
2756-2175,Female,1,Yes,Yes,8,Yes,Fiber optic,One year,No,Bank transfer,66.11,528.88,No
9259-5539,Female,0,No,No,2,Yes,DSL,Two year,No,Bank transfer,58.66,117.32,No
3213-4590,Female,0,No,Yes,62,No,Fiber optic,Two year,No,Credit card,56.95,3530.9,Yes
9466-4452,Female,1,Yes,No,61,No,DSL,Month-to-month,Yes,Electronic check,73.24,4467.64,Yes
7486-6383,Male,0,Yes,No,1,No,DSL,Two year,Yes,Bank transfer,31.46,31.46,Yes
4216-7559,Female,1,No,Yes,56,No,No,One year,Yes,Mailed check,85.31,4777.36,Yes
5384-3567,Female,0,No,No,20,No,No,Two year,Yes,Mailed check,53.15,1063,No
6664-4083,Male,0,Yes,Yes,46,Yes,No,One year,Yes,Credit card,24.09,1108.14,No
9019-4304,Male,1,Yes,No,4,Yes,DSL,One year,No,Bank transfer,64.62,258.48,No
6511-8852,Female,1,Yes,No,6,No,Fiber optic,Two year,Yes,Bank transfer,55.73,334.38,No
7577-9870,Female,0,No,Yes,5,Yes,No,One year,Yes,Bank transfer,66.07,330.35,No
3646-2705,Male,0,Yes,No,15,No,Fiber optic,One year,No,Mailed check,23.11,346.65,No
2149-2945,Female,1,Yes,No,13,No,Fiber optic,Two year,No,Mailed check,42.7,555.1,Yes
3618-9998,Male,0,No,No,72,No,Fiber optic,Month-to-month,Yes,Credit card,52.11,3751.92,Yes
9680-5787,Male,0,Yes,Yes,63,No,No,Month-to-month,No,Electronic check,81.2,5115.6,Yes
4329-3031,Male,0,No,No,25,No,No,Month-to-month,Yes,Bank transfer,41.02,1025.5,No
2564-5439,Female,0,No,No,3,No,DSL,One year,No,Bank transfer,73.65,220.95,No
3015-1834,Female,0,Yes,Yes,35,Yes,Fiber optic,One year,No,Electronic check,34.6,1211,No
6409-6005,Female,0,Yes,No,63,Yes,No,One year,Yes,Mailed check,91.83,5785.29,No
8871-4193,Male,1,Yes,No,34,No,No,Two year,Yes,Bank transfer,31.26,1062.84,No
6285-4072,Female,1,No,No,58,No,No,One year,Yes,Credit card,109.16,6331.28,No
2750-8790,Male,0,Yes,No,64,No,DSL,Two year,No,Mailed check,90.04,5762.56,Yes
2631-7701,Female,0,Yes,No,8,Yes,Fiber optic,One year,Yes,Electronic check,48.76,390.08,Yes
8679-2680,Female,1,No,No,19,No,DSL,One year,Yes,Mailed check,106.37,2021.03,No
1385-5818,Female,1,Yes,No,2,No,Fiber optic,Month-to-month,No,Mailed check,75.81,151.62,Yes
5039-2177,Male,0,No,No,60,No,DSL,Month-to-month,No,Electronic check,34.1,2046,Yes
5632-7290,Female,0,Yes,No,66,No,Fiber optic,One year,No,Mailed check,52.88,3490.08,Yes
1537-4027,Female,0,Yes,Yes,56,Yes,Fiber optic,Two year,Yes,Bank transfer,89.58,5016.48,No
8077-7289,Female,0,Yes,No,4,No,DSL,Month-to-month,Yes,Mailed check,97.71,390.84,No
2866-7748,Female,1,No,No,37,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,35.36,1308.32,No
9508-1524,Female,0,No,Yes,22,No,DSL,One year,Yes,Bank transfer,74.29,1634.38,Yes
3185-7697,Female,1,Yes,Yes,15,Yes,Fiber optic,One year,No,Bank transfer,54.98,824.7,No
3563-7119,Male,0,Yes,Yes,57,Yes,No,One year,No,Credit card,20.82,1186.74,No
6209-7506,Male,1,No,No,38,Yes,DSL,Month-to-month,No,Credit card,84.27,3202.26,No
2431-8906,Male,1,Yes,No,56,Yes,DSL,One year,Yes,Bank transfer,85.22,4772.32,Yes
4242-5376,Female,0,Yes,Yes,61,No,No,One year,Yes,Electronic check,101.84,6212.24,Yes
2461-7499,Female,0,Yes,Yes,64,No,No,Month-to-month,Yes,Mailed check,111.92,7162.88,Yes
5287-8367,Female,1,Yes,No,20,No,Fiber optic,Month-to-month,Yes,Mailed check,32.5,650,No
1713-5113,Male,0,Yes,Yes,35,Yes,DSL,Two year,No,Electronic check,80.31,2810.85,No
1296-6302,Male,1,No,Yes,18,No,No,Month-to-month,No,Mailed check,20.81,374.58,Yes
2840-1790,Male,0,Yes,Yes,35,Yes,DSL,Month-to-month,No,Electronic check,53.31,1865.85,Yes
2122-2592,Female,1,Yes,No,67,No,No,Two year,Yes,Mailed check,114.22,7652.74,No
7914-5231,Female,1,No,No,3,Yes,No,Month-to-month,Yes,Bank transfer,108.76,326.28,No
9343-5316,Male,0,Yes,No,68,Yes,Fiber optic,Month-to-month,Yes,Credit card,100.19,6812.92,Yes
8089-7052,Female,0,Yes,No,1,Yes,DSL,Month-to-month,Yes,Electronic check,90.95,90.95,Yes
6658-1939,Female,0,No,Yes,54,No,Fiber optic,One year,Yes,Mailed check,22.22,1199.88,No
6291-4113,Female,0,No,No,13,No,Fiber optic,One year,Yes,Credit card,34.13,443.69,No
7770-2617,Male,0,Yes,Yes,61,Yes,Fiber optic,Two year,No,Credit card,44.96,2742.56,No
4278-5020,Male,0,No,No,33,No,No,One year,Yes,Electronic check,87.41,2884.53,No
3047-3817,Female,0,Yes,No,35,No,DSL,Two year,No,Bank transfer,75.33,2636.55,No
3674-3275,Male,1,No,No,49,Yes,DSL,One year,No,Mailed check,113.28,5550.72,No
6642-6557,Male,1,Yes,Yes,23,No,Fiber optic,Month-to-month,No,Electronic check,72.18,1660.14,Yes
3129-5852,Female,0,Yes,Yes,66,Yes,DSL,One year,No,Electronic check,86.44,5705.04,Yes
5618-5042,Female,0,Yes,No,37,No,Fiber optic,Month-to-month,No,Mailed check,47.2,1746.4,No
7955-7914,Male,0,Yes,Yes,31,Yes,No,One year,No,Credit card,103.96,3222.76,No
9344-5101,Female,0,No,No,18,Yes,No,Month-to-month,Yes,Electronic check,48.94,880.92,No
6665-4632,Male,1,Yes,No,3,Yes,No,Two year,No,Credit card,89.73,269.19,No
9069-8813,Male,0,Yes,Yes,42,Yes,No,Month-to-month,Yes,Mailed check,45.84,1925.28,Yes
9538-9610,Female,0,No,No,33,No,Fiber optic,Two year,No,Electronic check,36.16,1193.28,Yes
7491-9752,Female,0,Yes,Yes,37,No,Fiber optic,Month-to-month,Yes,Credit card,38.58,1427.46,Yes
6096-8324,Female,0,Yes,Yes,37,No,Fiber optic,Two year,Yes,Bank transfer,85.01,3145.37,No
6087-7673,Female,0,No,Yes,23,No,DSL,Month-to-month,Yes,Mailed check,117.1,2693.3,No
2284-4683,Male,1,No,No,53,No,No,One year,Yes,Credit card,41.09,2177.77,No
6442-1846,Female,0,No,Yes,9,Yes,No,Two year,No,Credit card,36.95,332.55,No
7210-6784,Male,0,No,Yes,64,No,No,One year,Yes,Credit card,86.12,5511.68,No
5186-3914,Female,1,No,Yes,62,Yes,DSL,Month-to-month,Yes,Electronic check,22.28,1381.36,Yes
1700-7513,Female,1,Yes,No,24,No,DSL,One year,No,Bank transfer,77.44,1858.56,Yes
8926-5800,Female,0,Yes,Yes,1,No,No,One year,No,Mailed check,46.74,46.74,No
6437-2047,Female,1,No,Yes,39,Yes,DSL,One year,Yes,Credit card,32.18,1255.02,No
9154-8279,Male,0,No,Yes,31,No,DSL,One year,No,Bank transfer,86.2,2672.2,No
8169-2509,Male,0,Yes,No,43,No,Fiber optic,Month-to-month,Yes,Electronic check,20.89,898.27,No
1577-8886,Female,0,No,No,10,Yes,No,Month-to-month,No,Electronic check,112.16,1121.6,No
5748-4772,Female,1,No,No,64,No,Fiber optic,Month-to-month,Yes,Credit card,31.73,2030.72,No
7090-3365,Female,1,No,Yes,7,Yes,DSL,One year,Yes,Credit card,111.16,778.12,No
1907-9179,Female,0,No,No,63,Yes,Fiber optic,Two year,Yes,Credit card,115.02,7246.26,No
4352-7633,Male,0,No,No,50,No,No,One year,Yes,Mailed check,86.63,4331.5,Yes
1626-6216,Male,0,No,Yes,57,No,Fiber optic,Two year,No,Bank transfer,41.85,2385.45,No
2935-1881,Male,0,No,No,28,Yes,DSL,Two year,No,Mailed check,58.23,1630.44,No
2481-4350,Female,0,No,No,8,No,No,One year,Yes,Bank transfer,102.25,818,No
8219-8549,Female,0,No,Yes,54,No,DSL,One year,Yes,Bank transfer,76.91,4153.14,No
2574-6335,Female,0,No,No,39,Yes,Fiber optic,Month-to-month,Yes,Credit card,79.68,3107.52,No
9344-4195,Female,0,No,Yes,7,Yes,No,Month-to-month,Yes,Electronic check,40.79,285.53,Yes
3218-2104,Female,0,No,Yes,21,Yes,DSL,One year,No,Electronic check,55.25,1160.25,No
3541-4606,Female,0,No,Yes,46,No,DSL,One year,No,Bank transfer,52.93,2434.78,No
3422-9961,Female,0,Yes,No,72,No,No,Month-to-month,No,Mailed check,20.56,1480.32,No
6746-7716,Male,0,Yes,No,19,No,No,Two year,No,Electronic check,56.71,1077.49,No
1554-8452,Female,1,Yes,No,68,No,No,One year,No,Credit card,47.14,3205.52,No
7604-6087,Male,0,Yes,Yes,16,No,No,Two year,Yes,Electronic check,111.59,1785.44,No
7888-8970,Female,0,No,Yes,2,No,No,Month-to-month,Yes,Electronic check,75.08,150.16,Yes
5844-7367,Female,0,No,No,56,Yes,No,Month-to-month,No,Credit card,56.94,3188.64,No
3423-3559,Female,0,Yes,Yes,39,No,Fiber optic,One year,No,Mailed check,39.47,1539.33,No
9171-5012,Female,0,Yes,Yes,45,Yes,DSL,Month-to-month,No,Bank transfer,40.26,1811.7,No
8753-3139,Female,0,Yes,No,22,Yes,No,One year,Yes,Bank transfer,109.01,2398.22,Yes
7187-1263,Female,0,No,No,21,Yes,Fiber optic,One year,No,Credit card,43.15,906.15,No
9662-9636,Female,0,Yes,No,39,No,No,Month-to-month,No,Credit card,55.75,2174.25,No
7394-2057,Female,1,No,No,47,No,DSL,Month-to-month,Yes,Bank transfer,114,5358,Yes
3585-2300,Female,0,No,Yes,44,No,Fiber optic,One year,No,Credit card,47.21,2077.24,No
9812-4619,Male,0,No,No,57,No,Fiber optic,Month-to-month,Yes,Credit card,52.55,2995.35,Yes
4770-7222,Male,0,Yes,Yes,8,No,No,Month-to-month,No,Bank transfer,54.37,434.96,Yes
3059-8689,Female,0,No,Yes,42,Yes,No,Month-to-month,No,Bank transfer,110.7,4649.4,Yes
7036-8738,Male,0,Yes,Yes,32,Yes,Fiber optic,One year,Yes,Mailed check,56.44,1806.08,No
9008-6328,Female,0,No,Yes,65,Yes,No,Two year,Yes,Credit card,109.79,7136.35,No
9445-5051,Female,0,No,Yes,60,No,DSL,Month-to-month,No,Credit card,41.51,2490.6,No
5789-5545,Female,1,No,Yes,64,No,No,One year,No,Electronic check,97.51,6240.64,No
4789-3981,Female,0,No,Yes,52,Yes,No,Two year,Yes,Electronic check,21.69,1127.88,No
2284-6754,Male,1,No,Yes,58,Yes,Fiber optic,One year,No,Mailed check,21.54,1249.32,No
2483-8542,Female,1,Yes,Yes,59,No,Fiber optic,Month-to-month,No,Mailed check,47.24,2787.16,No
8818-3325,Male,0,Yes,No,43,No,DSL,Two year,Yes,Bank transfer,39.19,1685.17,No
3976-2062,Female,0,No,Yes,59,Yes,Fiber optic,Month-to-month,Yes,Electronic check,60.06,3543.54,Yes
6465-4676,Male,0,No,No,71,Yes,No,One year,Yes,Mailed check,67.38,4783.98,No
7981-4149,Female,0,Yes,No,22,No,DSL,Month-to-month,No,Electronic check,66.99,1473.78,Yes
3025-7936,Male,0,Yes,Yes,53,No,No,Two year,Yes,Credit card,96.28,5102.84,No
6732-6828,Female,0,Yes,No,55,No,No,One year,Yes,Credit card,66.53,3659.15,No
1195-5811,Female,0,No,No,13,Yes,Fiber optic,Two year,No,Credit card,108.22,1406.86,Yes
5783-6894,Male,0,No,Yes,4,No,Fiber optic,Two year,No,Mailed check,40.7,162.8,No
5963-5009,Female,0,Yes,Yes,20,No,DSL,Month-to-month,No,Electronic check,56.25,1125,No
7265-8155,Male,1,No,Yes,67,Yes,Fiber optic,Two year,Yes,Electronic check,53.64,3593.88,Yes
6109-6500,Male,0,No,Yes,36,No,No,Two year,No,Electronic check,24.13,868.68,No
4964-6440,Female,0,Yes,Yes,62,Yes,Fiber optic,Two year,Yes,Credit card,50.4,3124.8,No
5987-6944,Female,0,Yes,Yes,51,Yes,No,Month-to-month,No,Bank transfer,67.75,3455.25,No
5270-5458,Female,0,No,Yes,68,Yes,DSL,One year,Yes,Bank transfer,105.38,7165.84,No
9908-7834,Female,1,Yes,Yes,6,Yes,Fiber optic,One year,Yes,Electronic check,46.78,280.68,No
9224-8337,Female,0,No,Yes,39,Yes,No,Two year,No,Electronic check,92.4,3603.6,Yes
9938-5817,Male,0,No,Yes,65,Yes,Fiber optic,One year,Yes,Mailed check,107.55,6990.75,Yes
3514-7057,Female,0,Yes,Yes,47,Yes,DSL,One year,No,Bank transfer,45.59,2142.73,No
7466-3821,Female,0,Yes,Yes,45,Yes,Fiber optic,Month-to-month,Yes,Credit card,59.44,2674.8,Yes
4612-2467,Male,0,No,No,63,No,Fiber optic,Month-to-month,Yes,Credit card,31.73,1998.99,No
8336-2434,Female,1,Yes,No,5,No,DSL,One year,Yes,Bank transfer,101.76,508.8,No
9195-3350,Female,0,Yes,No,34,Yes,Fiber optic,Month-to-month,No,Bank transfer,47.83,1626.22,Yes
8021-3212,Female,0,No,No,12,Yes,DSL,Two year,No,Electronic check,44.92,539.04,No
7830-1039,Male,0,Yes,No,32,No,Fiber optic,Two year,Yes,Bank transfer,108.1,3459.2,No
4133-5627,Female,0,Yes,No,56,No,Fiber optic,Month-to-month,Yes,Credit card,87.99,4927.44,Yes
4404-9738,Male,0,No,No,50,Yes,No,Month-to-month,Yes,Credit card,90.55,4527.5,No
6931-3316,Female,0,No,No,10,Yes,No,Two year,No,Bank transfer,111.11,1111.1,No
3478-7410,Female,0,Yes,No,52,Yes,No,One year,Yes,Electronic check,62.98,3274.96,No
8394-5054,Male,0,No,Yes,24,Yes,Fiber optic,Two year,Yes,Mailed check,34.84,836.16,No
9300-9334,Male,0,No,Yes,58,No,No,One year,No,Bank transfer,62.57,3629.06,No
2194-4297,Male,0,No,No,59,No,No,Two year,Yes,Bank transfer,46.31,2732.29,No
7624-7925,Female,1,No,No,21,No,Fiber optic,Two year,No,Electronic check,109.16,2292.36,Yes
6595-4986,Female,0,Yes,Yes,25,Yes,Fiber optic,Month-to-month,Yes,Electronic check,67.4,1685,Yes
7599-5580,Female,0,Yes,Yes,25,Yes,DSL,Two year,No,Electronic check,70.18,1754.5,Yes
6793-5522,Male,0,Yes,No,18,Yes,DSL,Two year,Yes,Bank transfer,113.59,2044.62,Yes
7984-1201,Male,1,Yes,No,63,Yes,Fiber optic,Month-to-month,No,Electronic check,22.11,1392.93,Yes
3860-3351,Female,0,Yes,No,46,Yes,Fiber optic,One year,Yes,Mailed check,60.22,2770.12,No
5009-6527,Female,1,Yes,Yes,44,Yes,No,Two year,Yes,Credit card,114.24,5026.56,Yes
9133-1289,Male,1,Yes,Yes,8,No,DSL,Month-to-month,No,Credit card,102.75,822,No
9739-4513,Female,0,Yes,Yes,62,No,DSL,One year,No,Credit card,111.41,6907.42,Yes
8428-2355,Female,0,No,Yes,15,No,DSL,One year,Yes,Credit card,116.59,1748.85,Yes
8903-1119,Female,0,Yes,Yes,2,Yes,DSL,Month-to-month,No,Credit card,37.35,74.7,No
9731-2920,Male,0,No,No,66,No,No,One year,Yes,Electronic check,42.64,2814.24,No
5076-5845,Female,0,Yes,Yes,23,Yes,No,One year,Yes,Bank transfer,45.08,1036.84,Yes
3845-5417,Female,0,No,Yes,11,No,Fiber optic,One year,No,Credit card,73.52,808.72,Yes
6508-9915,Female,0,No,No,67,Yes,Fiber optic,One year,No,Bank transfer,83.54,5597.18,Yes
3372-2556,Male,1,No,Yes,2,No,No,One year,Yes,Electronic check,91.71,183.42,Yes
5335-1301,Male,0,No,Yes,37,Yes,DSL,Month-to-month,Yes,Bank transfer,85.99,3181.63,No
8123-3725,Male,0,Yes,No,52,Yes,DSL,Two year,Yes,Mailed check,52.03,2705.56,Yes
4786-2916,Male,1,Yes,Yes,10,No,No,One year,Yes,Credit card,59.06,590.6,No
2983-5834,Female,0,No,Yes,71,Yes,DSL,Month-to-month,Yes,Electronic check,66.59,4727.89,No
1190-1093,Female,1,No,Yes,43,Yes,No,Two year,No,Electronic check,74.3,3194.9,No
4909-6922,Female,1,No,Yes,46,Yes,Fiber optic,Month-to-month,No,Bank transfer,28.53,1312.38,No
7786-6349,Male,0,Yes,Yes,4,Yes,No,Month-to-month,No,Credit card,117.44,469.76,Yes
1718-7016,Female,0,Yes,No,22,Yes,Fiber optic,One year,No,Credit card,48.18,1059.96,No
6699-3674,Female,0,No,No,25,Yes,DSL,Two year,No,Credit card,88.02,2200.5,No
2856-2533,Female,0,No,No,67,Yes,Fiber optic,Two year,Yes,Electronic check,66.78,4474.26,Yes
8202-4552,Male,0,Yes,No,15,Yes,Fiber optic,Two year,No,Bank transfer,106.91,1603.65,No
6201-1876,Male,0,No,Yes,61,No,DSL,Two year,Yes,Credit card,59.42,3624.62,No
8561-1473,Female,1,Yes,Yes,33,Yes,DSL,Two year,Yes,Credit card,59.53,1964.49,No
9558-2439,Female,0,Yes,Yes,15,Yes,No,Month-to-month,No,Mailed check,72.16,1082.4,No
2045-6196,Female,0,Yes,Yes,41,No,No,One year,No,Credit card,45.43,1862.63,Yes
3826-5963,Female,0,No,Yes,57,Yes,Fiber optic,Month-to-month,Yes,Credit card,105.27,6000.39,Yes
3389-3079,Male,0,No,No,41,No,No,One year,No,Mailed check,46.93,1924.13,No
6696-2602,Male,0,No,No,17,Yes,DSL,One year,No,Credit card,25.37,431.29,No
4085-4827,Female,0,Yes,No,55,No,Fiber optic,Month-to-month,Yes,Credit card,48.09,2644.95,Yes
8795-2707,Male,1,No,No,2,No,DSL,One year,No,Electronic check,29.42,58.84,No
6263-8419,Male,0,No,Yes,14,Yes,Fiber optic,Two year,Yes,Credit card,72.48,1014.72,No
9164-4939,Female,0,Yes,Yes,2,No,DSL,Two year,No,Bank transfer,82.6,165.2,No
6902-3559,Male,0,Yes,No,61,Yes,Fiber optic,Two year,No,Electronic check,29.19,1780.59,No
2893-9492,Female,0,Yes,No,41,Yes,Fiber optic,Month-to-month,Yes,Credit card,21.82,894.62,No
6804-1532,Female,1,No,No,3,No,DSL,Two year,Yes,Bank transfer,90.98,272.94,No
4366-3816,Female,1,Yes,Yes,68,No,Fiber optic,Two year,Yes,Credit card,59.03,4014.04,Yes
1424-9364,Female,0,No,Yes,12,No,Fiber optic,Month-to-month,No,Mailed check,92.49,1109.88,Yes
3433-3624,Male,1,Yes,Yes,16,Yes,No,Month-to-month,No,Bank transfer,79.06,1264.96,No
4509-9504,Male,0,Yes,Yes,43,No,Fiber optic,One year,Yes,Bank transfer,20.23,869.89,No
9139-9102,Female,1,Yes,No,23,No,No,Month-to-month,No,Electronic check,38.57,887.11,No
6071-3474,Male,0,Yes,No,63,Yes,No,One year,No,Mailed check,109,6867,Yes
5710-3350,Male,0,Yes,Yes,57,Yes,Fiber optic,One year,Yes,Bank transfer,83.65,4768.05,No
9968-9055,Female,0,No,Yes,43,Yes,No,Month-to-month,No,Bank transfer,87.53,3763.79,No
2630-7918,Female,0,No,No,24,No,DSL,One year,No,Credit card,34.6,830.4,No
1481-8789,Male,0,Yes,Yes,31,No,DSL,Month-to-month,Yes,Mailed check,84.25,2611.75,Yes
3793-4459,Female,0,No,Yes,23,No,Fiber optic,Two year,No,Bank transfer,89.72,2063.56,No
8774-1970,Male,0,Yes,Yes,22,Yes,No,One year,Yes,Bank transfer,106.88,2351.36,No
4689-2828,Female,0,Yes,Yes,62,Yes,No,One year,No,Mailed check,67.01,4154.62,No
4799-2220,Female,0,Yes,No,7,Yes,No,Two year,Yes,Credit card,26.63,186.41,Yes
9908-3020,Female,0,No,Yes,70,Yes,DSL,One year,No,Credit card,107.01,7490.7,No
6055-1510,Male,0,Yes,No,8,No,No,One year,No,Mailed check,50.01,400.08,No
2656-3036,Female,1,Yes,Yes,42,Yes,Fiber optic,One year,Yes,Mailed check,109.89,4615.38,No
3719-6580,Male,0,Yes,No,8,Yes,No,Two year,No,Credit card,67.16,537.28,No
4847-4544,Female,0,Yes,No,9,No,Fiber optic,One year,Yes,Bank transfer,106.66,959.94,No
2484-2636,Male,1,Yes,No,53,No,No,One year,Yes,Credit card,40.89,2167.17,No
4118-5188,Male,1,Yes,Yes,43,No,No,Month-to-month,Yes,Mailed check,68.03,2925.29,No
9822-3246,Male,0,No,No,10,No,DSL,Month-to-month,No,Mailed check,22.69,226.9,Yes
8352-5891,Male,0,No,No,67,Yes,DSL,One year,Yes,Electronic check,58.33,3908.11,No
3202-1394,Male,0,No,No,62,Yes,DSL,One year,No,Electronic check,95.24,5904.88,No
1371-4836,Female,0,No,No,16,Yes,DSL,One year,Yes,Electronic check,80.9,1294.4,No
9824-2301,Female,0,Yes,Yes,54,No,Fiber optic,One year,No,Bank transfer,113.24,6114.96,No
6338-7878,Female,0,No,Yes,5,No,Fiber optic,Month-to-month,No,Electronic check,115.43,577.15,No
4976-1580,Female,0,Yes,Yes,7,Yes,No,One year,No,Bank transfer,78.94,552.58,No
2182-5175,Male,0,Yes,No,11,No,DSL,One year,Yes,Credit card,81.75,899.25,Yes
5798-7755,Female,1,No,No,67,No,DSL,Month-to-month,Yes,Electronic check,107.17,7180.39,Yes
5621-3326,Female,0,No,No,50,Yes,Fiber optic,Two year,No,Bank transfer,36.7,1835,No
6429-2296,Female,1,No,Yes,41,No,Fiber optic,Month-to-month,Yes,Mailed check,71.97,2950.77,No
6405-1368,Male,0,Yes,Yes,50,No,DSL,Two year,No,Electronic check,74.57,3728.5,Yes
8881-8933,Female,0,Yes,No,3,No,DSL,One year,No,Electronic check,81.93,245.79,No
6934-6034,Female,0,Yes,Yes,30,Yes,No,Month-to-month,Yes,Credit card,59.4,1782,Yes
9275-3949,Female,0,No,No,38,No,Fiber optic,Two year,No,Bank transfer,55.82,2121.16,No
5571-9079,Female,0,Yes,Yes,24,Yes,DSL,Month-to-month,No,Mailed check,46.64,1119.36,No
6071-7299,Male,1,No,Yes,35,No,No,Two year,No,Electronic check,107.13,3749.55,No
4996-8838,Female,0,No,Yes,20,No,No,Two year,No,Electronic check,83.11,1662.2,No
6744-2827,Female,1,No,No,61,Yes,Fiber optic,Two year,Yes,Bank transfer,44.33,2704.13,No
7558-1939,Male,1,Yes,No,17,No,Fiber optic,One year,No,Credit card,62.39,1060.63,No
9130-1253,Male,0,Yes,No,21,No,Fiber optic,Month-to-month,No,Mailed check,31.1,653.1,Yes
7810-8945,Female,1,No,No,15,Yes,No,One year,No,Mailed check,98.06,1470.9,No
8668-1907,Male,0,No,No,62,No,DSL,One year,Yes,Bank transfer,98.89,6131.18,No
9818-6254,Male,0,Yes,Yes,47,No,Fiber optic,One year,No,Electronic check,82.71,3887.37,No
8756-7395,Female,0,Yes,No,50,Yes,Fiber optic,One year,No,Bank transfer,54.98,2749,No
4535-1161,Female,0,Yes,No,35,Yes,DSL,Two year,No,Electronic check,117.97,4128.95,No
5467-3581,Female,0,No,No,17,Yes,Fiber optic,One year,No,Credit card,25.9,440.3,No
6017-5328,Female,1,Yes,Yes,53,No,No,Two year,Yes,Mailed check,96.23,5100.19,No
9122-8651,Male,0,Yes,No,6,Yes,Fiber optic,Two year,No,Electronic check,62.37,374.22,Yes
8017-6466,Female,0,No,No,14,No,Fiber optic,Two year,Yes,Electronic check,58.18,814.52,No
9686-2015,Male,1,Yes,No,23,No,DSL,Month-to-month,No,Electronic check,54.17,1245.91,No
6044-1301,Female,0,Yes,Yes,62,Yes,DSL,Two year,Yes,Mailed check,41.14,2550.68,No
1061-2479,Male,0,No,No,30,Yes,Fiber optic,Two year,Yes,Bank transfer,81.1,2433,Yes
3550-8571,Female,0,Yes,Yes,23,No,Fiber optic,One year,Yes,Mailed check,26.68,613.64,Yes
1975-7020,Male,0,No,No,45,Yes,DSL,Two year,Yes,Electronic check,99.35,4470.75,No
5702-3605,Female,1,No,No,20,Yes,No,One year,Yes,Mailed check,90.66,1813.2,No
3937-8349,Female,1,Yes,No,62,Yes,Fiber optic,Two year,No,Electronic check,92.04,5706.48,Yes
4241-3587,Female,0,Yes,No,27,Yes,Fiber optic,Month-to-month,No,Electronic check,112.98,3050.46,Yes
8985-4941,Female,1,Yes,No,40,Yes,No,One year,Yes,Credit card,113.51,4540.4,No
2367-1852,Female,0,Yes,No,57,Yes,No,One year,No,Bank transfer,68.79,3921.03,No
6189-8963,Female,0,No,No,22,No,No,One year,No,Mailed check,101.82,2240.04,No
2131-3206,Male,0,Yes,Yes,3,No,DSL,One year,Yes,Electronic check,65.1,195.3,Yes
6858-6207,Female,0,Yes,No,8,Yes,Fiber optic,One year,No,Electronic check,48.53,388.24,Yes
7051-7482,Male,0,Yes,No,27,Yes,No,Month-to-month,Yes,Electronic check,90.49,2443.23,Yes
8389-6889,Female,0,Yes,Yes,62,Yes,No,Month-to-month,Yes,Credit card,46.97,2912.14,Yes
8881-1725,Female,0,No,Yes,1,Yes,DSL,Two year,No,Mailed check,64.41,64.41,Yes
5277-1254,Male,0,Yes,No,22,No,DSL,Month-to-month,Yes,Mailed check,113.03,2486.66,No
6129-2392,Male,1,Yes,Yes,68,No,Fiber optic,One year,No,Credit card,25.19,1712.92,No
2358-6174,Female,0,No,Yes,36,No,DSL,Month-to-month,Yes,Electronic check,113.77,4095.72,Yes
5489-9100,Male,0,Yes,No,53,Yes,DSL,One year,No,Mailed check,98.29,5209.37,No
5478-3771,Female,1,No,Yes,42,No,No,One year,No,Mailed check,51.05,2144.1,No
6529-5224,Male,0,No,No,8,No,No,One year,No,Electronic check,96.48,771.84,No
1345-2239,Male,0,No,No,14,Yes,Fiber optic,Two year,Yes,Credit card,25.44,356.16,No
5746-2497,Female,0,No,No,6,Yes,Fiber optic,One year,No,Bank transfer,106.98,641.88,Yes
2061-6380,Female,0,Yes,No,19,No,Fiber optic,Two year,Yes,Electronic check,88.6,1683.4,No
